L_M1_foot,L_M1_hand,L_M1_tongue,L_PMd,L_S1S2,R_M1_foot,R_M1_hand,R_M1_tongue,R_PMv,R_S1S2,SMA
-6.847516522186022359e-01,5.890915845241098125e-01,9.985055870149016632e-01,-3.101825196953456598e-01,6.276454565233884342e-01,-1.160902404935041599e+00,-4.741304378342049708e-02,1.497792765100047108e+00,-1.543357861025903277e-01,2.955027186177951459e-01,-1.234589032119815188e+00
-2.771649045208138817e-01,8.237680847638112480e-01,1.040484568123577480e+00,-1.021957460585296129e+00,2.312429974356943752e-01,-2.223988093071318506e-01,1.180242975945697603e+00,9.672587712726136988e-02,-1.069674286024868026e+00,-8.148356390880471256e-01,-2.659356074906779055e-01
-2.703634918783397456e-01,1.945368849064551320e+00,4.858272283337466968e-01,-3.742743146384944763e-01,-3.590010859584184116e-02,8.048401125605551820e-02,1.002607212758690691e+00,6.536363173620118872e-01,7.190136057791013391e-01,3.123956925585692421e-02,-1.140103060301331128e+00
-9.864852262425357621e-01,-5.017379869508067358e-01,-9.126086549084710953e-01,-4.131128354532749847e-01,-3.793296404113672415e-01,1.332629751725050049e+00,-1.064020767808468770e+00,-2.674037859789947236e-01,-1.622071087189048411e-01,-2.521461598719859420e+00,-1.002396428595448086e+00
-5.337282448862090689e-01,-2.519148327957856925e-02,-5.544015693276028722e-01,2.376857741160976617e-02,2.658195203396604422e-01,-3.113155070027531779e-01,-6.606982348193011223e-01,-1.599328202790780251e+00,-4.183620170609973488e-01,-9.964215506053238913e-01,-4.094771471685529352e-01
-2.494359211737800397e+00,-6.218050818487557141e-01,-1.108709566734935592e+00,-9.814946600199526694e-01,-5.805948747077614991e-01,-1.655413222431725506e+00,-1.427483145389872421e+00,-1.629151251103642561e+00,-1.134613309102095124e+00,1.678292331439905916e-01,5.764361881417909977e-02
-1.191425919501190034e+00,-1.271485005563888659e+00,-8.226545656834300946e-01,6.239748426904515588e-01,8.345019582457043061e-02,-6.253437898823647201e-01,-1.239085611368722084e+00,-1.074641812514928185e+00,-1.049504206596168387e+00,-5.883866993765485276e-01,-3.657866450794550195e-01
8.992941920628829688e-01,-1.182831343994564577e+00,-1.974350179191467769e-01,-4.106145289561680123e-01,-3.291665344582161423e-01,5.121983272242814911e-01,-7.693635485872263313e-01,3.390725268261297193e-02,-7.852753309140353410e-01,8.088147905054789977e-01,3.111349425442884176e-01
1.427488815896827967e+00,-5.363402097839232302e-02,4.120144193740790661e-02,4.984830816746878002e-01,3.236434614903747065e-01,6.897291322340791675e-01,-3.693496603408826240e-01,6.438568905911251639e-01,-2.581585824241867944e-02,2.620121093890872555e+00,1.926723019307685636e+00
-9.061537813823798970e-01,3.878229432431614665e-01,4.261058388149843168e-01,-1.154487606931965837e+00,-3.988873989289749566e-01,-9.387374465129137979e-01,-5.701222295533144024e-02,1.043045939595471427e+00,4.372471106178034694e-01,2.893098257099744886e-01,3.262933917094805181e-01
7.369367192750215789e-01,-5.202457081150256846e-01,-9.696451099881535363e-02,9.507266767200707458e-02,-1.751076519928587982e-01,6.146630730212186977e-01,4.436565261155766549e-01,-2.542907408326642305e-01,-9.904422013715187267e-01,-6.152687178560566766e-02,-1.326652164310028748e-01
-4.198529212175157732e-01,-3.032934097434824561e-01,8.240622695528758701e-01,-4.958971255576543058e-01,-2.854679671214931935e-01,-1.904473355810903490e+00,-8.586433924932906914e-02,-5.895389290828452478e-02,5.384198246690636847e-01,-7.464342709240804341e-01,-1.225403793759649584e+00
1.300847825917626488e-01,-1.024218824963820662e+00,-9.056705717267580225e-01,-5.690542331416053035e-01,-6.647079400232706048e-01,-2.986640542610394800e-01,-1.025960864189100263e+00,-1.521128790149793630e+00,-2.070115274822367901e+00,-1.372995236474462644e+00,-4.842936368268374037e-01
1.687841483509669449e-01,-1.986905526479777750e-01,-1.383335712513331206e+00,5.452020675619088097e-01,-1.379378193948508358e+00,-7.670438348524230010e-01,-3.319801047289643314e-01,-1.806353038815941447e+00,-1.437645777827077476e+00,-1.216171871272284877e+00,-1.254479335648125637e+00
-1.856635562155946606e-01,1.529898360114443800e+00,5.656950254116512866e-01,1.114087011457088883e-01,1.077496685227641526e+00,-7.725183681208672160e-02,9.325145906489545888e-01,3.183151162507921184e-01,1.084399730410154250e+00,1.353146027547923458e+00,-1.171520856228841057e+00
-8.516154286115483751e-01,4.652010315480474834e-01,1.877316263792739859e-01,5.350971413524222564e-01,1.150573101529250991e-01,-2.583723892551946233e-01,1.145529081386376768e+00,1.368767972906218544e+00,1.650524655130792162e+00,4.032161394396822640e-01,-8.743923430649958028e-01
-8.222731444784108223e-01,-8.766087938336400431e-02,2.479094560805347458e-01,-7.016663945961788551e-01,-7.581250170889077822e-01,-6.703184171036807859e-01,7.923158594644078567e-01,3.657766049709995637e-01,1.290351924800157812e+00,9.749747672462935055e-01,-2.826543953363326867e-01
-4.497307924108810001e-02,-1.227662898410456949e+00,2.682792868184429858e-01,-6.481791928296749827e-02,-2.480388208749470802e-01,7.191581843341204872e-02,-1.044177808693294907e+00,4.343786370438287303e-01,6.701337197938685986e-01,1.374122751067808457e+00,1.001838493517344664e-01
2.727979619485794704e-01,-1.044248449896968856e+00,-1.838749484847778115e+00,-1.174376043334855790e+00,-2.024648315691888634e+00,8.099913905287412508e-01,-1.268707310161073964e+00,-1.517851472711861271e+00,-1.446304084410108715e+00,2.060118960068077210e-01,-2.207228193923718440e-01
-1.607993841400369384e+00,-1.222135950530019333e+00,-1.666421494620398569e+00,-1.612233405087974081e+00,-1.873948681291549789e+00,-8.961954208575910741e-01,-4.790668239707702725e-01,-1.255266264108317653e+00,-1.337642735870725685e+00,-1.057505215949174016e+00,-8.489198919413406541e-01
4.228812412617336536e-01,-6.723960295667705811e-01,-4.742846678541439709e-01,7.841970431262931251e-01,6.182240170198675111e-01,-2.543987625855878565e-01,-4.446460851926720137e-01,-5.609960847555765795e-02,5.785275043967353509e-02,1.825202128589005490e-01,6.833419072525913629e-01
-7.620861602595622175e-01,-1.701617461396653375e-01,4.622163541900806694e-01,1.285228970440772889e+00,5.751920689624137051e-01,5.861137056253786642e-02,-2.121606063442164347e-01,3.601532766300253319e-01,4.148054995521586741e-01,2.271064127895747298e+00,1.664611462191161406e+00
-2.089474417451689270e+00,8.480189507116950853e-01,-2.164184928279738462e-01,2.113222006181135759e-01,5.588159933083465258e-01,-7.820380837276470487e-01,-3.180995766930684865e-01,5.236999250137052142e-01,6.889131233056976500e-01,4.359207289208713032e-01,1.532018664002293251e+00
-2.016176822730369189e-01,6.181002328116519395e-01,7.596483071976108947e-01,-1.334733256201368901e-01,-1.101506034334710504e-01,-2.898363966287692550e-01,-3.346795692277312884e-02,-1.316922634604101860e-01,-3.934166253479798314e-01,-5.001768281932531535e-01,1.221670996887359584e+00
2.377550226582876736e+00,2.464299308268084188e-01,2.794221546005942969e+00,2.038535889066998230e+00,2.179801535795940381e+00,1.138919551455710666e+00,1.194396770344212655e+00,2.643706017237557049e+00,1.000916143621654930e+00,1.840860737549607995e+00,7.287755852193276151e-01
1.041177290644829778e+00,2.974183479829923815e-01,9.048284273894172669e-01,1.858423022940919322e+00,1.168230730111660565e+00,1.011182092744511429e+00,-1.599763290436930774e-01,3.518310368670688471e-01,2.772381284570505922e-01,4.254571609585274250e-01,1.840610766313082847e+00
3.611771090189417846e-15,-6.402852117637210043e-15,-1.186380638661220653e-15,-3.985291717032928677e-15,-4.980274832199384322e-15,3.242023152850585166e-15,-1.026485514177699301e-14,-2.390142687553092047e-15,-5.454947188391774254e-15,-8.863868990702590474e-16,3.526793054815082036e-15
8.287191344417569328e-01,-6.383891168677506833e-01,4.125798661789462085e-01,1.000593536278946427e+00,5.434580457788600744e-02,1.053040526469368077e+00,2.005371035529733836e-01,-3.429785538877107576e-01,-4.331047365388089876e-01,-1.141959975254076692e-01,1.368433286894704948e-01
-1.360013578179040949e-01,1.123870152601147865e+00,-8.258574580092089557e-01,1.030424490332972898e+00,-9.533175743809899072e-02,1.327900298751727659e+00,1.723023457702628658e+00,-1.332878299224181107e-01,8.523244199410782151e-01,-1.258513570725594999e+00,3.008995757697887630e-01
-3.134992981888446439e-01,4.453313040586324711e-01,1.948556710608616571e-01,-7.173702282825943355e-01,1.790960709679056129e-01,2.739606435686752772e-01,-5.047803154314617347e-02,5.338298458498601518e-01,-3.310349046745131307e-01,9.913890825288584896e-01,5.006877565519054496e-01
1.114382336449783351e+00,4.384623349747525101e-01,1.124592293159464518e+00,-3.415455662242327523e-02,9.512160290819888786e-01,5.333337331313841023e-01,-3.530278724210018926e-02,1.194530504566864382e+00,1.695257175254132997e+00,3.243653096343719899e-01,1.007966136478294805e+00
1.549723979515128969e+00,-5.468313002576342674e-01,-1.811724516861307421e+00,2.505018974360385120e-01,-1.685625634071463486e+00,1.824524241354851917e+00,-1.649824401913500549e-01,-1.396012404274377783e+00,-1.156944963710195395e+00,-1.504743594452697897e+00,1.138224218667052590e+00
1.056866000649665294e+00,3.499817323451991924e-01,-9.710657469646566398e-01,-7.881223544871376330e-01,-7.310913323713232881e-01,5.695717312972565782e-01,-3.519733735759046356e-01,-6.550548562304111533e-01,-8.180734039398578350e-01,-9.407776053563062790e-01,5.905547867187164179e-01
8.391057829267395407e-01,5.658488131691086220e-01,1.548970015673605538e-01,-1.214944892877747096e+00,-4.559414085233395308e-01,-8.891653806941964000e-02,-2.520332979612370239e-01,-3.917125556682525822e-01,-7.013313254444424327e-01,-3.551124381015894893e-01,-3.195876893232839633e-01
-1.029071189483421245e+00,-1.263925439548417184e+00,1.779738787951192225e-01,-6.010846265498517305e-01,-1.590771563152070522e-01,-4.531304209686512485e-01,-7.826555880990540004e-01,-5.912357321072230221e-01,-1.892956655579714820e+00,-1.482754785676664966e+00,-4.294523176177088009e-01
3.603160579775434580e-01,-4.007463021669488978e-01,-1.260995276783854757e-01,-3.587955653482238771e-01,-1.459391307032668894e-01,2.424478352859927022e-01,-3.305386138403873519e-01,-1.266378074447324087e-01,-7.911394082227144464e-01,-3.140648833765822406e-02,-1.339344118479701473e+00
2.506669886056531737e-01,4.080043142793970956e-01,1.316079215334390984e+00,-1.342061887613233750e+00,1.163152632132528952e+00,-1.754499553064347572e-01,1.547477899285131686e+00,1.009042287457148912e-01,1.224725435989076239e+00,-3.870771978156322679e-01,-3.506865500024395343e-01
-6.276153493058984900e-02,5.315056607014051471e-01,-5.873533344214995067e-01,-9.713329422645390343e-01,-1.486446437753213279e-01,4.894256795714176378e-01,5.916588808772308417e-01,-7.363360422833818975e-01,-4.402952058366507160e-01,-1.263525636056625379e+00,-1.825334438572807860e+00
-9.365358163585707496e-01,8.808408316558827833e-01,-1.120167980141868191e-01,-3.055590558105676924e-01,4.304853842766505068e-01,6.113378744627772088e-01,4.587936752897206483e-01,-5.378185233358109274e-01,-1.195700092142582271e-01,-7.538290576423345435e-01,-1.217668043947625733e+00
-8.924530458560469004e-01,-6.919885913052253867e-01,-2.128233962798343482e-01,1.299351189547169882e+00,6.911191451465125146e-01,4.981798139228028150e-04,-6.224413173231237995e-01,8.492807243487766888e-02,4.549501488176364572e-01,-6.216254405307153341e-01,-4.466664311037154000e-01
1.119387655362916956e+00,1.261964792822354964e+00,-5.944465835887396965e-01,2.586019688237965464e-01,1.255299607404114504e-01,-1.452794522862470572e-01,2.226113703576662051e-01,2.158072813021922470e-02,-1.765815654778047084e-01,3.444571703171125376e-01,1.452243366687575366e+00
-2.009016494109741036e-01,2.412726930253588531e+00,-4.074729028329741043e-01,1.516446359587823700e+00,4.236249994945158748e-01,1.820904393325243828e-02,1.001981349635100660e+00,-8.540145243883280335e-01,8.481117519723375686e-01,5.708314965207612612e-01,2.390807622171352786e+00
-3.300949879158747158e-01,-3.830004840292764445e-01,1.451430566305098813e+00,6.323648148263670832e-01,1.961588247309375088e+00,-8.275765978851244015e-03,2.252636490542333780e-01,1.713263613927032747e+00,1.434443981776799548e+00,8.916409327247697136e-02,-9.306137730196496760e-02
-5.001643459567886030e-01,1.436458580016131803e+00,6.895200117286036656e-01,-3.185479207173861349e-01,6.872318256817845361e-01,-1.738776439503238791e+00,2.302188176855980650e+00,-6.439201947487519506e-01,-1.635712765960661841e+00,-5.956470936181875730e-01,-7.561383620504108505e-02
-1.346764516408427204e+00,-1.561015013002335916e+00,-1.049387179932901759e+00,6.980461105160314095e-02,-6.305680924459988734e-01,-1.399156640302670063e+00,-1.720636072578855646e+00,-1.523939998925613049e+00,-9.157890449921636256e-01,-1.494831483012793116e+00,-1.601373310521965632e+00
1.258943839510077156e+00,-3.089064976375180960e-01,-6.268702631965514804e-01,7.541521232570641553e-01,-4.089731647775975976e-01,-1.578158230617337399e+00,-1.125652510638816439e+00,4.474020769856650870e-01,1.364006530462473998e+00,4.227406525165767759e-01,-3.591556281542904183e-01
1.616237976568493329e+00,-5.488458263099692536e-01,5.917394466726273450e-01,7.034883648820985380e-01,4.084466493659388298e-01,1.085917016876450258e+00,-2.578227212516782108e-01,1.462419985916865839e+00,1.215282168757698900e+00,3.166510929170591737e-01,1.192207238412809449e-02
-6.304679690255653446e-01,-1.056965118585737606e+00,1.041621777595842957e+00,-1.830670476251542000e+00,6.673035413311523278e-02,-1.397299860127628079e+00,7.333462896653886176e-02,2.790558988231758852e-01,5.775917614233160718e-02,2.040160234210401935e+00,-1.208572552389221011e+00
-6.768969542604276191e-01,-1.155450769527826216e+00,7.626899139812358674e-01,2.057883309948621786e+00,5.683830534672468238e-01,-6.837349392864929820e-01,-7.987247964316267490e-01,1.292213793633524288e+00,2.152851764555856473e+00,2.200680371585844952e+00,-1.102723220254574032e+00
-4.852979446382970075e-01,-7.878714554289938388e-01,-3.060512723118408718e-01,-5.151316251812214642e-01,-5.364728211307673300e-01,-1.320865775379760576e+00,-6.620290039934703108e-01,4.739266584337124555e-01,-7.349592382980842942e-01,1.086720709490239356e+00,1.448231915702502537e+00
-1.200346502523497345e-02,2.536025907472913912e-02,-8.179881633904649563e-02,1.661097945433739898e-01,-6.154826763657299526e-01,1.068939082346172520e-01,-4.096699107934495543e-01,5.181467785760250910e-01,9.041306053150750532e-01,-7.478754968617373766e-01,3.879359898274221119e-01
-1.718311249488068682e-01,-3.469360023350538391e-01,-9.494945503815593879e-01,1.839461196490670691e-01,-6.944156790201605478e-01,7.253126268315281955e-01,9.697276720202667455e-02,-1.252935605632735427e+00,-3.604799820455258930e-01,-1.141344548814494431e+00,-1.144495667437476882e+00
8.168172418022840997e-01,-7.760002668141469107e-01,-9.205544160839838064e-01,-4.844479090657691778e-01,1.952142263839785619e-01,-4.378076572635918734e-02,4.735176301194499171e-01,-5.099979495978338440e-01,4.691420713503594020e-01,-6.368131622923497437e-01,-9.408309976940693042e-01
-3.864538534009142601e-01,3.163793210294701952e-01,-2.371046188991846881e-01,-2.079565146383567598e+00,-8.699637338023376021e-01,-3.597429081576407062e-01,9.917705466035488596e-03,3.027096330039161232e-01,2.854451662746347873e-01,-7.305946282641113676e-01,-4.265331497921133752e-01
4.828005809206283860e-01,8.496156838166037950e-01,-1.037492483470771276e+00,-1.282735427549294149e+00,-1.426245929657705025e+00,1.010710376975182623e+00,9.300457703437168266e-01,-1.143197352197599548e+00,-1.155168788947182890e+00,-8.456066800165888964e-01,5.554199106978550127e-01
1.837295260515232620e+00,7.316612571147502742e-01,1.939898620476564455e-03,-8.437743873354177637e-01,-7.162453228543075312e-01,5.933223351186959205e-01,6.447429262430520724e-01,-7.371866417997785526e-01,-1.685181200035636095e+00,-7.295646026356499003e-02,1.769440621393552626e-01
-2.626808135027652868e-01,5.514663968067793492e-02,3.237215154566185915e-01,1.888658807426739916e-01,5.271576345688576415e-02,1.042162237066435876e-01,-4.330842544987363874e-01,2.349280915996082852e-01,-3.028533944826815039e-01,2.629982598762560242e-01,-1.442950237526670287e+00
9.268985726467138253e-02,-3.469030833874229836e-01,4.157465748320969823e-01,7.068094222109381208e-01,1.967527446432905947e-01,5.609666262179504592e-01,-3.758918283627378787e-01,1.404954651225152507e+00,6.625632467053110819e-01,2.083635068748952157e-01,5.859799360712367872e-02
6.730740281712215278e-01,3.627636178682697721e-01,4.430485064294035213e-01,-8.737725590514739960e-01,2.528950167267265958e-01,-4.735445508163264039e-01,1.351632586417446658e-01,7.910582438343294331e-01,1.381923123352281069e+00,3.297420087706649516e-01,-8.636364935385967279e-01
-1.932766301925511909e+00,8.346949786362715118e-01,9.546672063942281128e-02,-3.290218344231389258e-01,5.496459909357157697e-02,-3.458966345839131207e-01,2.444697218877151246e-01,-1.776149658108255314e-01,7.170870277907274992e-02,4.613152332391367016e-01,6.202096668023859838e-01
3.030357473659228140e-01,-3.967724258452358099e-01,-1.075399332745147873e+00,-3.348827867450743234e-01,-9.377241381691809874e-01,2.436695627730105784e-01,3.613394462447263589e-01,-1.144393197437634901e+00,-1.484766903843565578e+00,-1.058135988469222077e+00,1.166957895002725815e-02
-1.018698961691733906e+00,-3.038678691960911560e-01,-1.744547055999720264e+00,-1.202958549482129547e+00,-1.522180489288064376e+00,2.354293842173316442e-01,-3.599808988541992050e-01,-1.115737955195995168e+00,-1.077311890857169940e+00,-1.606045001684935913e+00,-1.532860276665950483e+00
4.828542571984705267e-01,-4.902317679777649928e-02,4.617799662549744721e-01,1.063941086770989086e+00,-7.400148163825885916e-01,-1.007542648887696790e-01,-1.266173685700678064e-01,-1.211763634863073646e-01,-4.052797995367257711e-01,6.082796684188774838e-01,3.979771680018246438e-01
1.133289541395507527e+00,8.460318733802412172e-01,3.445661595751970396e-01,1.177308049187719252e+00,8.337250605319388441e-01,1.408630843130195300e-02,3.276139466551228341e-01,7.093224323830085165e-01,3.851584223449029953e-01,1.432222412042594373e+00,1.658049182984063563e+00
-5.664387187081725283e-01,3.578478561902502242e-01,9.379106957450965565e-01,8.049260437116128042e-01,6.144202118605621710e-01,9.502265553878039839e-01,-3.106840682358195660e-01,2.664612769275023774e-01,-1.183053626184044915e-01,4.664261189467712732e-01,-1.555217607378326927e-01
-7.678032075951773949e-01,-1.881707522651529185e+00,3.467433686549489247e-01,4.846058994189487157e-01,-3.809778307332157277e-01,-3.880196659927894753e-01,-1.448901105480109974e+00,7.140156320414406954e-01,-9.955430204449290388e-01,7.814873738077574572e-01,-1.377133111182397007e+00
-6.453496770167670427e-01,5.709904442445167261e-01,7.358640551028577947e-01,4.854371450182994319e-01,6.934545949104199414e-01,1.029935141844660285e+00,-3.104728207307038690e-01,3.097307716284904977e-01,7.349106331710820728e-01,1.806011369294748814e+00,1.942416618917231608e+00
3.658200542257279975e-01,-2.735011364421147118e-01,3.350420315385072567e-01,1.704701029656572775e+00,1.055928159199915450e+00,9.007307986377356412e-01,3.305819563598638017e-03,2.633382245008906164e-01,1.467606170546081612e-01,8.157470502713236593e-01,9.853631191450539228e-01
-2.096398378619342973e-01,3.409603499963557161e-01,6.756564852499126472e-02,-1.050476055394258035e+00,5.376163001098226424e-01,-1.359442027720253909e+00,-6.942471281531944483e-01,5.652917075097849825e-02,-3.229750009677149758e-01,1.231562190784015298e+00,2.194720809226335945e-02
-5.915038395195355569e-01,-2.497662534436714266e-01,-1.914714079385920198e-01,-1.362254402173223786e-02,-2.313041524700639451e-01,-9.278482791166869914e-01,-1.488813708753074616e+00,-3.865130760787337527e-01,1.616406339631790701e-01,1.180351887292184099e+00,-5.292628818921558675e-01
-2.104579162179929241e+00,-1.635820335744959220e+00,-5.631801438173126284e-01,-1.449055752744215386e+00,-1.100754817557856174e-01,1.068203926601244830e-01,1.440111156311965901e-01,2.169767464757491049e-01,-2.122342922176366220e-01,7.573034245824029620e-01,-8.628590371673755532e-02
-1.480751023224968765e+00,6.063245864889682535e-02,-2.041938037841837250e-01,5.437601939904646020e-02,-4.334506313751989581e-01,-2.208503808013579039e+00,8.497193643041758837e-03,-1.195762704826176082e+00,-2.327898491681768267e-01,-4.958361155056477121e-01,-1.617754018617007628e+00
-2.829422070277318180e-01,3.423974605685443651e-01,4.372871887602122060e-02,1.125222422440802283e+00,-6.610157829367773186e-01,2.112003764553603558e-01,3.933416169968323994e-01,7.110182278040321213e-01,6.939220815371104356e-01,-3.025227487150780714e+00,3.089964715880696433e-01
3.246982298429781921e-01,4.798754160914248668e-01,7.978137698112757192e-01,4.193410674693799911e-01,1.995382053521316534e-01,9.994893659860576429e-01,7.416533532367768355e-01,1.093711697810354488e+00,5.501385071025403084e-01,-1.371942649360797351e+00,3.635658326426399745e-01
-5.032337606092485149e-01,-1.335958216209998384e-01,-4.039220822156570079e-01,1.038087797935505346e-01,-8.745379448963293001e-01,3.579877730043639628e-01,-5.559109175390840596e-01,-8.141186484304949733e-01,-6.624729014103124536e-01,-1.351955346783233480e+00,-1.140195285725742608e-01
-8.239816408339349918e-01,-6.381645366223858140e-01,-5.672012083820983097e-01,-1.335632478541198598e+00,-1.207994494489968318e+00,-5.518767086904319275e-02,6.614715298490113637e-01,-2.932981242118801180e-01,-1.037391247730107491e+00,-8.937372247396879743e-01,7.764318800985687830e-01
4.927272728916255389e-15,-8.464129097294382917e-15,-3.741255428358145780e-15,-6.032367776394269298e-15,-5.426970535350601154e-15,3.242023152850585166e-15,-1.280376052579015022e-14,-3.339299616036374414e-15,-6.327005271589177155e-15,-2.301975503989180464e-15,4.074839543956179889e-15
1.920411840397770139e-15,-8.464129097294382917e-15,-4.134313088311519119e-15,-5.861778104780823589e-15,-6.409701082283278814e-15,5.408890634441253866e-15,-1.173905826797818086e-14,-3.529131001733030808e-15,-6.850240121507618737e-15,2.086349171259475819e-15,6.678060367376393211e-15
7.083317411562370935e-01,1.301747396072097995e+00,5.676558972925236368e+00,-5.078681842260283907e-02,4.740750716898157968e+00,3.318004959026111256e-01,2.343928588745975095e+00,5.961145730707800183e+00,3.944316028156503950e+00,-1.887093762366306993e-01,3.453516107711863459e+00
2.860055868059796730e-15,-8.893561801389627168e-15,-9.898518086845341801e-16,-5.350009089940488828e-15,-6.409701082283278814e-15,5.589462924573809394e-15,-1.268091026527338483e-14,-2.516696944684196310e-15,-5.106123955112812936e-15,-3.009769806448640926e-15,4.759897655382551317e-15
-1.593592270608218397e-01,9.150430761210383290e-02,-8.518422979995142752e-01,-5.334771110655583959e-01,-7.222153408933742469e-01,-4.557008697041533551e-01,-1.031992942109714706e+00,-1.947594219445108354e+00,-1.676756388284282195e+00,-1.441671470408449618e-01,3.288900903179614033e-01
2.049435769487297776e+00,9.963544827490017353e-02,2.654739637730633706e-01,3.892482706700595707e-01,1.458063269032536136e+00,1.764493840346300857e+00,-6.050843055355243916e-01,8.991854143106749186e-03,4.783396809894194246e-01,1.466166685911706846e+00,1.797919055353963014e+00
5.300838361232917073e+00,1.641436927165194959e+00,2.803757076086779598e+00,3.804298815078160256e+00,4.632886132303721816e+00,3.820242555502753934e+00,2.346108517760268963e+00,2.604933244801999948e+00,3.496608465466676030e+00,3.367769236464174476e+00,3.754474721248086677e+00
2.133108793581631524e+00,-2.336872603936345494e-01,-3.554408713774774853e-01,8.752006343801086441e-01,1.408323601117100088e+00,1.548390356462306272e+00,8.442443026887359592e-01,-9.976964346259367122e-01,-2.850639136863017398e-01,2.803628110774078142e+00,-1.159466511487738591e-02
-1.294325116191966885e+00,-9.096612715337125676e-01,-3.180600453732106647e+00,-1.734316111077094824e+00,-3.555964796129130079e+00,-2.063585299638456938e+00,-1.291326194889002910e+00,-3.831101638063580950e+00,-2.734693697545540925e+00,-2.347480504581121785e+00,-2.492198581803345192e+00
-1.341145498743689268e+00,2.764932282670872210e-01,-2.426403294216941120e+00,-2.079181005704465179e-01,-2.077064440570183024e+00,-1.217627248370379833e+00,-7.235468318698352608e-01,-2.392277476481773135e+00,-3.703209130916809144e-01,3.779629504465221307e-02,-2.077940869241754918e+00
-2.071384380516634316e+00,-7.103418706788091619e-01,-3.719586108375736444e-01,-3.826704250397710005e-01,2.069909368371478375e-01,8.132808518719442104e-01,-7.885005526296722245e-01,-7.342872176248491645e-01,-3.926153041539003352e-01,-1.110321623204242547e+00,4.091530267571916873e-02
7.131866609990662464e-01,-7.923435895972097409e-02,2.952358114924815147e-01,-2.961250843924781995e-01,4.526415842639301412e-01,6.979362177126103850e-01,3.855347814905746295e-01,1.572788720903012250e-01,-8.227575515908341908e-01,-7.900994073288965247e-02,3.050499461124052680e-01
-6.279342758985034800e-03,1.470757528044667195e+00,3.003053810421157932e-01,7.957610297040183800e-02,3.317351229983705463e-01,-7.817253648784686648e-01,1.534946720472306403e+00,4.280643139184059920e-01,9.950819045808859675e-01,2.136854512397907968e-01,1.692682633967666772e-01
5.603404668401892330e-01,-1.017019774251557873e+00,-2.487138450016123936e-01,-8.110021098727301370e-01,-8.698807901948937271e-01,-6.037562507855940286e-01,-6.367978910659979341e-01,-3.906215045055206891e-01,-7.791369298269847921e-01,-8.412693143013983965e-01,-1.452239132955167600e+00
-4.308310935762310057e-01,9.457414335831278995e-01,-1.030396198962737264e+00,-3.945000843508476573e-01,-1.220522595017053513e+00,-8.953743024094190650e-01,4.854700657875655745e-01,-6.574013000059801826e-01,-2.503195213869315872e-01,-1.796025619116761396e+00,-1.596006942555084462e+00
-2.091659640305923440e-01,-8.259873895164009383e-01,-1.925747794417471959e-01,-7.840591184281341386e-01,-3.025975636522341972e-02,1.581655493753738817e+00,-3.229157693502875404e-01,-4.164748382646895064e-01,-8.954366213856622680e-01,-1.664044031162429826e+00,-5.765156951355583370e-01
3.211929842290670578e-01,-1.412508337899389455e+00,4.922485739951142081e-02,-1.813907732040576370e-01,-3.058456807400978805e-01,-6.604492929252372413e-01,-5.362250163007604709e-01,-3.063569721473557994e-01,-4.005318140441033181e-01,1.355295924043293243e-01,1.736481361549863794e-02
6.194189648403652937e-01,6.195193972275307992e-01,-5.557819788522444515e-01,-2.734625081677789504e-01,-8.575944875806882153e-03,-6.931024265319065680e-01,-3.898976506219907212e-01,6.275129820453978491e-01,3.851744622431302334e-01,3.260001483668192312e-01,3.260726608237804469e-01
2.292797006269134408e-01,5.842525453855063056e-01,-1.095984445241243055e+00,2.526982277264693266e-01,-6.061383481172254450e-01,-6.202605248735243437e-01,7.249416957047772891e-01,-3.618474833951538794e-01,6.139073668926287031e-01,-4.379288612820298604e-02,-8.671484214283838865e-01
-9.990316580218099318e-01,6.643067121796853991e-01,-8.009567136515992614e-01,-1.460477203306314919e+00,-5.154536134058126384e-01,-2.076791310235805987e+00,5.085014499051920822e-01,-5.903802772639701324e-01,-3.159200186341570848e-01,-7.774541206320830788e-01,1.625447134780026726e-01
-3.389424224532524010e-01,7.140171311209103644e-02,-4.163977075389346250e-01,6.613786938001307014e-01,-7.795734797565381236e-01,-1.417405826104203070e+00,-1.032640597152387318e+00,1.977918928111955799e-01,6.784190062628678852e-01,-3.330432821080697159e-01,-3.952255715680947357e-01
-1.087244136647838033e-01,1.239428392874217577e+00,1.054814993506397514e+00,1.458955172471742279e-01,7.803545697468875497e-01,-1.002531137093576552e+00,1.501279938878526954e+00,2.904229049526310669e-01,-6.644771928651924120e-02,-8.555022279880287739e-01,-5.271689582964623755e-01
2.483582782339997241e-01,1.387105020013988721e+00,5.734728480509710957e-01,1.270104388774101256e+00,1.106460218762442688e-01,-5.688457940073565061e-02,1.023631325324532604e+00,2.800586225917435224e-01,4.191256861248192633e-01,2.181139300738085818e-01,1.129215271843068802e+00
-1.537140135009149366e+00,6.958461444406716101e-02,-5.294708062457096354e-01,-9.638604125072423867e-02,-3.745200175997702718e-01,-1.185768173337530484e+00,3.610480327532886724e-01,-2.054248973716173710e-01,6.107842261597979938e-01,-1.261182139520107715e+00,-5.447870215931044369e-01
