foot__Left_3b,foot__Left_4,foot__Right_3b,foot__Right_4,hand__Left_3b,hand__Left_4,hand__Right_3b,hand__Right_4,tongue__Left_3b,tongue__Left_4,tongue__Right_3b,tongue__Right_4,whole__Left_1,whole__Left_2,whole__Left_3a,whole__Left_55b,whole__Left_5L,whole__Left_5m,whole__Left_6a,whole__Left_6d,whole__Left_6ma,whole__Left_6mp,whole__Left_6r,whole__Left_6v,whole__Left_SCEF,whole__Right_1,whole__Right_2,whole__Right_3a,whole__Right_55b,whole__Right_5L,whole__Right_5m,whole__Right_6a,whole__Right_6d,whole__Right_6ma,whole__Right_6mp,whole__Right_6r,whole__Right_6v,whole__Right_SCEF
4.819288120519359397e-01,4.508394529250265431e-02,2.153498163816323363e-01,9.386577041704814717e-02,-1.387587118381228279e+00,-1.738386260103465197e+00,-1.180221780507361595e+00,-1.176427133929991875e+00,2.219502382411057129e-01,6.430736992583391265e-01,1.600861843811761942e-01,3.777917642872278825e-01,-1.003409820634145966e+00,-1.031486392638490540e-01,-8.978942414295878471e-01,-4.192906239424882830e-01,-2.948503258776448144e-01,-7.242084332369819188e-01,5.067839809686160990e-01,-3.205725964370630954e-01,4.196865629885342952e-01,5.583967190931512364e-02,-5.159310903842706519e-01,-3.089651143454509863e-01,2.873791833648746130e-01,-7.360009324266428843e-01,-8.334807758537614575e-01,-4.295330664907549556e-01,-5.575965666545633637e-01,-5.483505358837391505e-04,-9.988008445455957007e-01,1.224784435150935158e-01,-6.813417119569538105e-01,6.033452150861318836e-02,1.861862799440620608e-01,-4.047209851631374811e-01,-7.271081815254538672e-01,-2.984036444658503817e-01
1.157740843888012128e+00,2.245985149134608616e-01,-1.563249343869862473e-01,1.999797715947738974e-01,-3.445843618818261178e-01,6.611957492369407996e-01,2.155565673223174827e-01,7.769999536492625536e-01,-3.755940006922488944e-02,8.538102830801868048e-01,9.512362184465924519e-01,6.222655720393082124e-01,7.456459413458722540e-01,5.528516107999980056e-01,3.894014191658483615e-01,2.233548351897201911e+00,7.532315193214021709e-02,9.872323246372105565e-01,7.013997105774368857e-01,1.109155816078027934e+00,1.136748011966036254e+00,1.331535007385931113e+00,1.409690457920267370e+00,1.278919547019123693e+00,1.848255757604620575e+00,9.914726081206466368e-01,9.416472829047910498e-01,5.036684670017046450e-01,1.429612720762428513e+00,2.319148720485458143e-02,1.078957432017241924e+00,1.142244185412501167e+00,7.591797822320054401e-01,9.564847492997776701e-01,1.523683699910757694e+00,1.070985944043507221e+00,9.868607254129829753e-01,1.227110609049705703e+00
4.490450569848239426e-01,4.867893722207697893e-01,-9.635245048805689549e-01,1.395803163154520243e+00,-5.865566597318647712e-01,-4.916708715057497847e-01,4.283841186351328156e-02,2.344515590244040659e-01,3.647563592185084080e-01,3.884221213581006138e-01,3.593811482230675064e-02,5.062882471518568295e-01,1.015600990660377123e+00,4.044292614473164460e-01,-3.085757411237866413e-02,2.224949114061059774e+00,-7.099428987184301931e-01,5.529207297117840758e-01,6.853439742227944720e-01,1.285809938332778790e+00,8.191054565362955175e-01,9.050681524043322490e-01,7.974010532752566771e-01,-2.603760731816033291e-01,6.643525400349485910e-01,5.267702042864725875e-01,1.154382232634884597e-01,8.410699876699269106e-01,1.423071656353371628e+00,-3.208445334559735795e-01,9.844209692351910679e-01,4.283908621134859263e-01,2.138553684884464123e-01,1.112073844931245059e+00,1.173549954537647322e+00,1.900224872725409797e-01,-5.989366027882555565e-01,8.150323940829351521e-02
-7.925028599909728078e-01,-8.453551174382242239e-01,-4.592659432195598246e-01,5.080796554341147075e-01,-1.060298368713033235e-01,-6.150520932936482943e-01,-1.123697517462435069e+00,-4.894624366623437917e-01,4.306815217001064289e-01,-5.517359061208819693e-01,2.303107235698507449e-01,7.675467077616137113e-01,-4.411337481626274037e-01,-1.471707427140275248e-01,-2.411162048863043916e-01,9.576511947921083623e-01,2.320881105004432912e-02,6.127029860090295321e-02,4.891401343148118475e-01,1.261709650948904304e+00,3.198125296378753757e-01,-5.230718278676381727e-01,3.935350423961064270e-01,3.649808945090738527e-02,4.280910275788378794e-01,-3.538165968731286637e-01,1.644715498083761662e-01,-4.388187105320452974e-01,1.013936169660218267e+00,-3.508430044174988272e-01,3.882720368906671937e-01,3.639478818597823850e-01,-1.513255373888866828e-01,5.289664605009836151e-01,1.877718887553053995e-01,-1.089852402352025962e+00,-2.184622597962673773e-01,-4.718329346689411063e-01
8.869193376090710457e-01,-2.248753159229773813e-01,-3.490404831605311009e-01,-6.642305671853615534e-01,6.739617566634265033e-01,7.287572513432841737e-01,-5.065857141711345157e-01,-1.012691889427868697e+00,-1.419671566960601927e-01,-1.814852658648265782e-01,3.835839439951806429e-01,-1.558550342647547216e-01,-7.132817811546179887e-02,-2.300534021824486852e-01,-1.870164861859923214e-02,-2.981338118385766789e-01,7.825873128609822649e-01,5.323262972511307867e-01,4.658588448916043956e-01,9.689041100521198491e-01,2.906460916483677437e-01,1.041996394188323460e+00,9.049483932189177349e-01,4.782016892157539556e-01,-3.145753605526765417e-01,-1.143062269302430156e+00,-2.328095108980033356e-01,-7.874422315197990851e-01,2.662643607083625685e-01,8.481046025690406331e-01,5.351241679228735393e-01,-8.716176538020299625e-02,-2.898307914025652354e-01,9.742543452157458039e-02,-1.117866351071656189e-01,2.346348185310024037e-01,2.681167541558678036e-02,-5.742515239587148157e-01
1.580689471536773194e+00,-2.502689068460768329e-01,-1.383914032913547976e-01,4.877429971624029914e-01,7.710278901146234709e-01,2.307781480908481786e-01,-1.265946923248816969e+00,-7.078631605384588799e-01,9.088006867619781159e-01,8.353214564155609922e-01,1.186409071121544256e+00,8.858317614638345772e-01,1.315593504157465343e+00,4.289457135359497908e-01,8.463385053745778874e-01,-1.513837767763210218e+00,-1.084942531024698786e-01,-8.161905907661665127e-02,-7.029943536117088110e-01,8.753960577373133267e-01,5.146610998345800825e-01,6.567657739197860778e-01,5.773876289914980919e-01,1.718563799652108148e+00,-4.880769183634458414e-02,-6.465030069798115564e-01,6.534761747642406915e-01,2.433051338875492076e-01,-1.929889793946556187e-01,-1.308206212690202902e-02,1.200347918440967332e+00,2.537245092784956579e-01,-5.680639682984683914e-01,9.514659552396345088e-01,8.638660498143022615e-01,-1.100567239068619141e-01,4.825683933794535085e-01,3.158956166238336555e-02
7.565040975645782872e-02,-2.729807431925345140e-01,-3.696659033342519080e-02,-3.368923551856307652e-01,4.511310353673519957e-01,8.585743464708278649e-01,-5.940540312972090176e-01,7.685703113511620499e-01,9.225007919471117646e-01,9.252285839439982063e-01,3.332727482524725504e-01,8.862376909854037255e-01,1.100634421155500586e+00,-6.967332413939589797e-01,6.783438126701830662e-01,-1.079582607211552192e+00,-6.380133819105208992e-02,1.875384848999713319e-02,-9.536240371603764698e-01,6.028401033058977676e-01,2.253564063967135045e-01,7.633719550338621262e-01,-1.388724476350329473e+00,-4.771429765414266222e-01,4.799952504489324867e-01,1.480721921850412237e-01,1.180210189342136701e-01,-1.020755178205850697e-02,-2.539868475018172700e-01,3.123188820442869829e-01,9.895435349976777761e-01,-8.480035047811829152e-01,3.149304444334890540e-01,1.738542009388545306e+00,7.523674168901581805e-01,-9.410175737489182568e-01,9.009746088339283532e-02,-4.078095937699647427e-02
-1.979112723452007561e-01,1.368650151027824835e-01,8.152683777907075990e-01,-3.328113781170632945e-01,1.187386717791798274e+00,8.244274382584870775e-01,6.315479773399351737e-01,4.215250145152850125e-01,3.130227220561083157e-01,1.563637698202608728e-01,-4.103537739523888117e-02,-4.507751988692147438e-01,9.676621919218596490e-01,8.413801747608838644e-02,-2.663125644801468406e-01,-1.543091240472140857e-01,-3.183413732518185491e-01,-1.227192283346718038e-01,1.034164329167402308e+00,-3.106528218759511701e-03,-8.498819980073554214e-01,-1.026129933120318721e-01,1.326353167961135671e-01,-7.408067467194269229e-01,2.344576307558130512e-01,3.526159575379778643e-01,2.077493244121453309e-02,-1.222555656219715681e-01,6.047155067870642053e-01,2.756872798663980717e-01,5.574408041759318921e-01,1.056328563112185925e+00,8.709825863703916093e-01,-4.602074089977043481e-01,3.645105287574864628e-01,-1.129172720052402878e+00,4.769923797374957253e-02,-1.172499013805571449e-01
9.275806312120386810e-02,2.997465942894517732e-01,-4.291930274533855560e-01,-4.703046071015377083e-01,-8.910476710959615021e-01,-4.004246813470200284e-01,-2.971326388610510127e-01,-7.182327895057547540e-01,-3.573075396618314858e-01,3.110888500581968641e-01,2.051566293756849624e-01,-4.903948660713877694e-01,-8.236271397808671291e-02,-1.440360677770477493e-01,1.994856586515324492e-01,-6.536194853306521724e-01,3.407028670891891764e-01,4.485440423329854487e-01,-9.493461696148266515e-01,9.277903103727129508e-02,-5.875206596273099269e-01,2.712358624569698451e-01,-1.832346708697784043e-01,-1.371191582029351180e-02,3.091528447825318549e-01,-8.970189568667638058e-01,-8.741575024484598000e-01,-2.713374920236559795e-01,-1.938548951387981112e-01,3.049027100998372153e-01,1.152169115135878580e-01,-1.163869331642934046e+00,-8.905892250746635375e-01,-1.400991139117505613e+00,-6.778172110686128127e-01,-3.194087037151421837e-01,-2.926378738023613924e-01,-3.111929515516276279e-01
-1.659910551265534551e+00,-1.655498069851466802e-01,-1.190799566466201886e+00,-4.800920857434738953e-01,-1.187321106984789987e+00,-3.368483773559698968e-01,-1.265077445592449334e-01,-5.346488180388817568e-01,-5.388517670869832354e-01,-5.997547945776573464e-01,-1.306075804055381928e+00,-7.385181156797212543e-01,-1.714819785327582835e+00,-7.098270376183640762e-01,2.138084776248513064e-01,-9.669340446230083319e-02,-9.712286492383399583e-01,-2.283946955474503770e+00,-5.868944665994492438e-02,-1.295303795691278514e+00,-6.187687035723067608e-02,-6.792483386411128921e-01,-4.150455285726887822e-01,-2.551958646965620137e+00,-9.119802530114220485e-01,-1.320730634377622836e+00,-1.218131107045876238e+00,-1.056664608393049321e+00,-7.415724085898469653e-01,-1.273631503636018181e+00,-2.261365882138163474e+00,-1.105116070697062414e+00,-1.184598169080359309e+00,-1.809184952851023542e+00,-8.921509756521325274e-01,-1.444558845956733339e+00,-1.679701825356619604e+00,-3.145450945339217097e-01
-1.894142444248189133e-15,-2.767988527251941414e-16,-7.115372737568362874e-16,-5.926424541265688214e-16,-5.102015712771510152e-16,-1.893412122471833078e-15,-2.059726807333418044e-15,-3.505662694097373284e-15,-1.398466342863214922e-15,-2.180823722158532905e-16,-2.135291048853846085e-15,-1.004711228304174358e-15,-4.036349070970758399e-15,-1.493471828383128013e-16,-7.380641078026336243e-16,-2.127443895109971749e-15,-1.021198757100848742e-15,-1.113509452511902258e-15,-1.522655194475393548e-15,-2.077881725278317462e-15,-2.251565205282564550e-15,-1.672272389537912319e-15,1.593847259641880832e-17,-3.291680965737754254e-15,-2.048910658866338522e-15,1.107046902236431394e-15,-1.208701516717634793e-15,-3.323050051283965117e-16,-1.519888960567230554e-15,1.595086178028481684e-16,1.819572533054852654e-16,-3.227697671324942766e-15,-3.276107956906013942e-16,-1.046705964731548010e-15,-4.636790692712519156e-16,-9.708008464212561441e-16,-7.730594350504443626e-17,-1.537261366844433126e-15
3.498036896473042070e-17,-2.767988527251941414e-16,-4.918175720078394590e-16,-1.248343347916740106e-15,-4.708393147406153360e-16,1.865008852158996845e-15,1.440149591566657461e-15,-8.850655662446389135e-16,1.837542220912941795e-16,-4.649720343813518278e-17,1.835613994756068710e-16,-2.048500762837039163e-15,2.288810967447021319e-15,5.061524665766726458e-15,1.589230685271703531e-16,3.279575232433777500e-15,5.100234063241973287e-16,1.018798153000549645e-15,4.948089870688424839e-16,4.470902780520031730e-15,-2.840013189112613022e-16,2.767056998590760528e-15,1.549782070698823213e-15,-1.844593831877656946e-15,1.226943568258344337e-15,3.418470411670524231e-15,1.892735142827536382e-16,-3.982410377415521961e-15,1.667980705443012461e-15,3.773350775069035514e-16,-1.237830026858775237e-15,-6.392107153016060348e-16,2.313824634080036872e-15,1.666239152982034036e-15,-1.265898778797234766e-15,3.782601040964267266e-16,9.744406142850119755e-16,1.305877711498985849e-15
-2.630815249222442474e-16,-1.836789237276836923e-15,-4.918175720078394590e-16,-5.926424541265688214e-16,-4.052355538463891052e-16,-1.850389521850921614e-16,-1.097928712979198793e-15,-1.758597942195550370e-15,-4.943403057463525501e-16,3.824657185061600988e-16,-6.897726395056157259e-16,-1.657079687387214935e-15,1.540694544810205948e-16,2.691301706852628652e-15,-2.255000070427456161e-16,1.049179842321980964e-15,-7.890819499312809846e-17,6.634135520818076937e-16,1.503541077840960451e-15,1.643018562107108305e-15,-5.650818741071617661e-16,-5.797079385475849805e-17,4.042277917615230356e-15,2.496667569702634981e-15,-1.501766913411809122e-18,-6.907269384345296364e-16,4.222693527828183439e-16,-2.050001650910573347e-15,2.230545940621290547e-15,-1.672310717532349185e-16,1.128482106748325567e-15,-1.286332454307440168e-15,-1.528263263768164224e-15,-9.717517353179435805e-17,-6.241230111764484068e-16,5.709830970275242796e-16,-3.495482256322727790e-15,-2.172325090421314375e-16
8.564916913995858083e-01,5.735665271575058899e-01,9.389616017944140136e-01,1.255370315782739166e+00,-5.771480225923248941e-01,7.277850616488220625e-01,9.174658971973027599e-01,8.221071444063118294e-01,-5.145618793393095247e-01,-7.345776499861917941e-01,-6.456686882003007666e-01,3.258024155871334232e-02,-9.173009537450885764e-01,1.989079697517630654e-02,-2.609921537588744123e-01,6.856036460825194745e-02,2.993356001493305829e-01,-4.225828367108613315e-01,1.028833309206110380e+00,-1.312365454177628621e+00,-4.747319840733629087e-02,-6.992442484697733995e-01,-6.421183366073409671e-01,-1.137978466165640995e-01,5.422979128611190580e-01,-3.018591312622632139e-01,3.702086253661588389e-01,6.571448240384439865e-01,1.251591285582669133e-01,-4.751022881123110886e-01,-3.915333565484794831e-01,1.257257641708920959e+00,1.404400005709386667e-01,-6.075121849213788172e-01,-7.592065515177832957e-02,-1.309017413475237035e+00,-1.203730024003402788e+00,-4.345413410501408613e-01
5.501049261146080394e-01,1.312246773967196356e+00,6.340921295346656494e-01,1.336326569761414396e+00,3.361444208167727599e-01,-6.432704579847655160e-03,7.134109007848374873e-01,3.450723912488619094e-01,6.763749358167684411e-01,6.202483866278547531e-01,-6.559620151779858022e-01,-3.148713301731237424e-01,4.886483917856772607e-01,-6.359892714706801842e-01,-1.017366749885970201e+00,2.904208461807394892e-01,-7.128096682009837926e-01,-1.984320636363823831e-01,-3.005745029431715620e-01,-4.052987197605032454e-01,6.740248082849623623e-01,-5.643016093793701803e-03,-5.333039610015666288e-01,-4.825474918712432948e-01,1.822943538126128582e-01,4.307270694138470857e-01,-3.282528842003862302e-01,-8.012743377093375363e-01,6.000144196703304234e-01,-7.816599026930344252e-01,-7.820412366418498795e-01,-2.999095099351344884e-01,8.040540697857534447e-01,5.116045165959525187e-01,8.857836309671707209e-01,-1.264931308396260112e+00,-9.627103045479189491e-01,-3.039718102331200877e-01
3.623343339698713028e-01,9.110590094515128579e-01,1.452380155063035527e+00,5.039115333251803497e-01,6.685838765980204323e-01,-3.482409458189916207e-01,1.379343842075536619e+00,9.115773437896091957e-01,4.199809561548906722e-01,1.200918241072461701e+00,2.384213968647341808e-01,2.817192491556747003e-01,5.107207137953376774e-01,-1.858824235681898196e-01,-2.299496191504417086e-01,1.032294134023894694e+00,1.658609560213311074e-01,4.127871676516411958e-01,3.674809134439531721e-01,-4.041961752605345848e-01,4.124890027328633191e-01,5.022266979219369709e-01,-6.532520977549931274e-02,9.462276385699804893e-01,3.171293328080642127e-01,7.736833124385553151e-02,-3.844810379443526216e-01,1.035971598399384019e+00,6.081125854405012854e-01,4.164739410317221391e-01,2.842379697622257062e-01,3.647814844236960674e-01,2.549137218526268400e-01,-5.272141009018131985e-01,9.658042654809602112e-01,-4.910360890217990715e-01,-9.164010388208528868e-01,3.045119737998337461e-01
-8.180851960815712642e-01,-9.057762224458768552e-01,-5.797499637358259905e-01,-2.540327762673402212e-01,1.871717018662787668e-01,-5.760871473776350005e-01,6.032218307768172361e-01,4.801873437971392045e-02,-7.614684361315664507e-01,-1.359183454469522268e+00,-3.404536538164050219e-01,-1.529887299224174768e+00,-3.096338290376076108e-01,-2.735694647411268110e-01,-1.112993938887473444e+00,2.955325840737509091e-02,-5.462013434860455569e-02,-7.857033759076836876e-01,-1.291518558948802742e+00,-8.713041838157544738e-01,6.346708395064335484e-01,-4.868124927714311684e-02,-5.597021446323660054e-01,-2.650509331014101050e-02,-1.104377363660028255e+00,-9.629002102974202337e-01,-1.145017343696888901e+00,-8.801935949008026228e-01,-1.424273558435094345e-01,-8.049621889735498748e-01,-4.884643487843139398e-01,-1.411325451493706362e+00,-6.535821827546155482e-01,-4.854749920904554150e-01,-1.572098695252171219e-01,-8.126116129092030294e-01,-1.496551554785829019e+00,-8.181578783861224169e-01
-1.486290431837803405e-01,-1.600064805764970233e+00,-9.064835296895190631e-01,-9.436524284747951352e-01,-8.989124150011361669e-01,-1.183783984247468224e+00,-7.570644974630894586e-01,-9.696777738265799362e-01,9.766570306948679780e-02,-3.453889806468696255e-01,-1.295319256835643640e-01,-5.176246040655269054e-01,-1.322009777712010337e+00,-1.660680296600621109e+00,5.249453354349362666e-01,9.305572770666997728e-02,-3.853004751706133879e-01,-9.958288804073862632e-01,-1.233059977586232980e+00,-9.589786686775108038e-01,-9.517733982078326882e-01,-5.885389691954852065e-01,4.666239366673082256e-01,-5.238060822281963569e-01,-1.005045772832653173e+00,-1.405887855700474143e+00,-1.291653069876392834e+00,-6.799219655738966139e-01,3.768658192358160242e-01,-1.004700916704309277e+00,-3.931010846495437416e-01,-9.966063930471324994e-01,-1.016175722334705878e+00,-1.152021877757805735e+00,-4.977308196199596302e-01,-3.517736991985591088e-01,-8.080087568363625294e-01,-1.286963460936185077e+00
-1.049196757645059153e+00,-6.470093341249604224e-01,-2.273474929591982052e-01,-8.223612330562530826e-01,-3.900193186851189653e-01,-1.128243985359896673e+00,-6.490125090119112095e-01,-2.460234927216515544e-01,-7.674769522093265461e-01,-6.650441276660192802e-01,-1.077220389764885766e+00,2.919740327375072164e-01,-1.107646134125795490e+00,-1.549488851314302806e+00,3.387011137262186389e-01,3.654105474017644295e-01,-1.344993543233781397e+00,-4.374245976362171606e-01,-1.167332665589488200e-01,-3.720228102244368951e-01,-1.767317672210948709e+00,-2.283389752385177829e+00,-4.357697322401944406e-01,-1.044483231433995574e+00,-7.742226797901805568e-01,-9.772696406950196479e-01,-1.788582776526948193e+00,5.563987268951371412e-01,-4.044088096975507751e-01,-1.675857153581439940e+00,-9.940242994943665478e-01,-2.510462332692374177e-01,-1.564837968636471510e+00,-1.446936219861166384e+00,-2.565491024353693472e+00,-1.292579846879827077e+00,-1.093304409906924235e+00,-1.818213635240114368e+00
-1.813236212081946075e+00,-1.372522887319551188e+00,5.593456162936506493e-01,-1.052654041089195580e+00,2.043277259318542483e-01,-3.801636610708865605e-01,-1.105528428398333957e-01,-5.155739229239048038e-01,-4.532210120289301702e-01,-6.995353126204295613e-01,3.781837057266699276e-01,-1.975878944420577932e-01,-1.377199747073970970e+00,2.680443673920367420e-01,7.914212656636435694e-01,8.042857478726737064e-01,-1.006502151015920443e+00,-1.008673421247387569e+00,2.568190656002583561e-01,-1.132661136310216365e+00,-2.098226250062248610e+00,-2.193668224970071190e+00,-4.066296000013575607e-01,6.449885697110583349e-01,-1.037408728467514862e+00,-4.215333135032144907e-01,-8.713900772887441804e-01,-1.126436128450467145e+00,-3.724437137677817367e-01,-1.837490316606441576e+00,-1.775360307264756798e+00,4.500893187568799636e-01,-1.413500997443465579e+00,-1.229787086227313031e+00,-2.017843198771579249e+00,-1.346149825377648712e+00,-1.570457316056242392e-01,-2.560428146543724637e+00
-1.027729839627523400e+00,-7.812449360637875317e-01,-6.885622900160653925e-01,-5.438122228801092195e-01,4.075704143263532142e-01,2.856656847328573057e-01,-7.853960279594088822e-01,-5.455560995684860526e-01,-4.875304352883303993e-01,-1.338204871664924189e+00,-1.615636189315243332e+00,-1.158066447791388898e+00,3.749808860985078818e-01,-7.702010572510431530e-01,-9.729026416112257492e-01,1.206537737270660715e+00,-5.980999410482420453e-01,-1.498543133057500087e+00,1.818388973173509782e-01,-7.024258957793941271e-02,-9.525076101304196241e-01,-8.680661526356817648e-01,7.318362529951198958e-01,-1.082563200191607011e+00,-3.305919826448041055e-01,-1.331976157269612937e+00,-2.085941791885550067e+00,-8.115302190297870588e-01,8.045249977995306834e-01,-1.900406387327322921e+00,-2.076448308302627499e+00,-7.327676233746475143e-01,-6.240558344871204310e-01,-6.900471776528892542e-01,-6.906036165975818486e-01,-1.215088093362062471e+00,-3.620070947690623986e-01,-9.062676913595001382e-01
2.696881107871137995e-01,-9.824583398175169568e-01,3.901577055587315823e-01,-2.022878286767707257e-01,1.508942426194501030e+00,1.175561084048702076e+00,9.878797099435023821e-01,5.178192095471315648e-01,-2.712329184391503722e-01,-1.285932897709610501e+00,-7.088815426304579947e-01,-1.127485067387077766e+00,7.107894954461299042e-01,-4.044576845420052580e-01,-7.862561799992001665e-01,-8.455018557655504807e-01,-3.386068594444486268e-01,4.308920018262968332e-01,8.019054460157952757e-01,1.947205386966003038e-01,-1.773336817946591148e+00,-8.888923017039518371e-01,1.759620916856576359e-02,-1.144268596406271127e-01,-5.416946795426245131e-01,-4.347074773189419927e-01,3.487930775318517918e-01,7.174108215942297528e-01,7.299365780394785341e-01,-4.531626683933521749e-01,-2.590700788313013425e-01,1.526023504389336205e+00,-2.046154648877976101e-01,-6.219282422919363285e-01,-1.164419988441131260e+00,1.631995603752657287e+00,3.546788953694229307e-01,-6.710514183964898516e-01
1.723263940859095289e+00,1.132200508723983479e+00,1.042525014384029669e+00,8.851843438192718017e-01,1.531151485877770613e+00,2.450118991379028888e+00,1.455216209363386914e+00,1.716944170182953311e+00,-8.255047841059309777e-02,3.518988203681571170e-01,8.299761131729329611e-01,2.265404075605818579e-01,1.615955422299670818e+00,1.904691407240063084e-01,1.229157795430136924e+00,-3.072827709035729771e-01,3.437761190156408686e-01,7.827653978975115390e-01,7.796759509460519100e-01,1.442254815821419234e+00,9.547728074613670568e-01,1.166942153316840480e+00,-2.365905844634008659e-01,1.164648305106865678e+00,9.487698815196161650e-01,1.052020815021606381e+00,1.168222892492946530e+00,3.960266746964052342e-01,2.817963689108891057e-01,6.503370519728449706e-01,5.235671443498038924e-01,1.384065651069491754e+00,1.697709911651698489e+00,1.780715073955593919e+00,5.961308697534072332e-01,1.903262888793064267e+00,7.559333000403098968e-01,1.506484665493523334e+00
-1.024795253744512757e-15,1.060335762604785541e-15,-1.480556229878325335e-15,-1.576193794811825896e-15,-5.626845799925320195e-16,-4.412949277281032903e-16,-2.487192627046404203e-15,-2.850513412134189445e-15,6.358172406497253160e-16,9.649043720996323209e-17,2.739063000598712623e-16,-1.265658611937390510e-15,-3.993820488805351502e-16,3.107447722539836739e-15,-4.817820574226895955e-16,2.381269731904185475e-16,-5.500534760469884204e-16,2.636058760482229497e-16,-5.139231037032754827e-16,1.084883518999294588e-15,-8.461624293030621807e-16,3.456046050660299201e-16,4.617469266903631610e-15,1.917832716158595821e-15,-4.109835453039971909e-16,6.897065463663869111e-16,-1.602202434673434697e-16,-4.411834538861066798e-15,-2.269975940804934932e-15,-6.028839911613457585e-16,-1.356145633539130336e-15,-1.933454193313274499e-15,-3.449307212692264871e-15,1.055826501496478091e-15,-6.241230111764484068e-16,-5.251289252680929112e-16,7.115039748374979065e-16,-4.901230902224149939e-16
-3.674234310517621103e-15,-1.836789237276836923e-15,-7.115372737568362874e-16,-8.658511598724734820e-16,8.023227677088493804e-17,-1.466318829900147904e-15,-2.273459717189911123e-15,-2.806836793336644039e-15,-4.943403057463525501e-16,3.824657185061600988e-16,2.739063000598712623e-16,-4.828164610377418573e-16,-4.784465493607573573e-16,2.745581621942264729e-15,-9.943461581825776531e-16,4.239932556997349254e-16,-4.322671557835233646e-16,-2.250479502150472820e-16,1.165344530292982341e-16,2.163944602341067971e-15,3.484299302795147046e-16,-1.369590840347320943e-15,4.054261070725405267e-15,2.351958856316625289e-15,-2.062426561087044999e-16,-4.866485248061494491e-17,7.135141509078993000e-16,-1.405865408742257077e-15,2.230545940621290547e-15,-9.296236807174287960e-16,1.128482106748325567e-15,-1.545181149909774019e-15,-1.048002276537139112e-15,1.123650129439317509e-15,8.198724659703207041e-16,-9.708008464212561441e-16,-8.661158618475868037e-16,2.904708978049077075e-16
4.554686162216670664e-01,5.096752095957287620e-01,1.479458193876902472e-01,2.364603441066291112e-01,-6.069723017547987327e-03,9.730029986956413302e-01,1.055314746049303531e+00,1.277367741816440194e+00,5.084626655605604117e-01,1.397148528838725978e+00,1.778080674221383495e+00,1.538613345743530259e+00,1.240293517178230331e+00,1.630211433225599471e+00,7.242239450790708410e-01,7.850350380063374489e-01,2.138056026336692950e-01,5.069010923916954514e-01,5.910625850482217336e-01,3.780701429335698305e-01,1.850920508937831332e+00,4.148960801269497289e-01,1.413051333610053639e+00,8.305018391339609174e-01,5.475350004008752158e-01,2.201586786556633868e+00,2.343465575961936498e+00,-3.011651986288229055e-01,7.598845502659318241e-02,9.074012147120283922e-01,1.075307469490998091e+00,1.594792654590061032e+00,1.780905510058333974e+00,2.006088054387229480e+00,5.888767514134970460e-01,3.097514837090059814e+00,2.658703875429887287e+00,1.910591145420020842e+00
-3.164061508012899204e-01,-4.253951640630323494e-01,-6.569264184527201511e-01,-9.748292849530162951e-02,4.536143180537129393e-01,1.435166409747086202e+00,4.812442292343233063e-01,2.465970054366623532e-01,7.800614924064551425e-02,-1.644360251702515208e-01,-3.111049209379430636e-01,7.482694566649351897e-02,-5.114181875802549238e-01,1.757565138542885597e-01,4.319981423886030125e-01,-1.280504994312808398e+00,4.806139973103555341e-01,-3.308356939765426108e-01,-4.286877743033782329e-01,-8.880380378564374511e-02,2.735419317708651210e+00,4.534327046542971917e-01,2.247829224488298860e-01,-1.598491954332288412e-01,-7.117041882591902680e-02,1.246386595132711328e+00,1.726899375088714494e+00,1.128045848750357294e+00,-1.510304305681943404e+00,1.396920936371122357e+00,1.448276974798721417e+00,2.186113103617418063e-01,8.069681653612791328e-01,2.219795508185172128e+00,3.821030030379680698e-01,1.309873420401422406e+00,1.690954639787965175e-01,1.012417438595047958e+00
-3.152421266477564155e-01,9.777480034914367568e-01,-9.696115411743829737e-01,-3.834861332259545952e-01,4.059084789039726915e-01,4.081312644254880828e-01,-2.031980217652741838e-01,-1.141667767348978901e-01,-1.203484452248558156e+00,-5.842304090125585159e-01,7.263823258594354071e-01,8.860543738378306999e-01,6.916656570834276430e-01,3.536448186637112800e-01,-2.501629607446315351e+00,3.593958554992541798e-01,1.278494976286330465e+00,-3.748187411767923694e-01,8.588398561190788705e-01,6.119378918984719196e-01,1.909985099907926198e+00,3.272394822646493284e-01,-2.944938989059578960e-01,-3.553409151707924707e-01,-5.040982780744786007e-01,1.007125989234575192e+00,1.061027567115425008e+00,-3.092573970696503305e-01,-8.557899799515413797e-01,2.110763651971293342e+00,8.186851646515610481e-01,6.919531866868862124e-01,1.302390043049149071e+00,1.520191057267098245e+00,2.205613069883070043e-01,-4.438404421778177622e-02,4.324618649875782150e-01,8.200913381339496322e-01
